,title,station,date,company,link,carrer,work,machul,juso,search_key
1944,"파미노젠 각 부문별 채용(기획, 분자모델링,소프트웨어 기술영업)",경기 용인시, 06/24(목),(주)파미노젠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40438942&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"연구소,조사분석,연구원","2억 4,017만원",경기 용인시 수지구,자바
1945,온라인 퍼포먼스 마케팅 업무(신입채용),서울 강남구, 07/16(금),(주)엠플랜잇,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40493475&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"광고기획사,광고대행사,마케팅전략·기획",매출액없음,서울 강남구,자바
1946,[초고속 성장 대행사] 대규모 채용 합니다. (신입/경력),서울 마포구, 07/03(토),(주)웨이팅리스트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40165269&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 1~5년,"광고기획사,광고대행사,홍보대행사","13억 3,243만원",서울 마포구,자바
1947,메이크업 코스메틱 브랜드 (힌스) 크리에이티브 아트 파트 채용,서울 마포구, 07/03(토),(주)비바웨이브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40172418&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~3년,"화장품,일러스트레이터,포토샵","34억 7,349만원",서울 마포구,자바
1948,영업기획 신규거래선 발굴 정규직 채용합니다(경력사원),서울 성동구, 06/29(화),한양대학교산학협력단,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40146558&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력8년,"판매,일반영업",매출액없음,서울 성동구,자바
1949,[IT상장사] (주)엔텔스 빅데이터 부문 담당자 공개채용,서울 강남구, 06/27(일),(주)엔텔스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40128238&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"IT컨설팅,데이타마이닝,DBA",매출액없음,서울 강남구,자바
1950,TYM ICT 인재채용,충남 공주시, 06/30(수),(주)티와이엠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40475330&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"Micom,회로설계,전자",매출액없음,서울 강남구,자바
1951,"WINDOWS 기반 응용SW개발, WEB개발",경기 성남시 중원구, 07/03(토),(주)아이지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40168466&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,소프트웨어개발,웹마스터","112억 3,339만원",경기 성남시 중원구,자바
1952,[신입/경력] 연구소 웹 어플리케이션/빅데이터/머신러닝 개발자,서울 강남구,채용시,㈜알티넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40051881&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,솔루션업체,소프트웨어개발",매출액없음,서울 강남구,자바
1953,[CJ ENM 자회사]온라인 광고 솔루션 개발자 모집,서울 중구,채용시,(주)디베이스앤,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40258494&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"광고대행사,Java·JSP,Ajax","68억 6,517만원",서울 중구,자바
1954,2021년 정규직 프로그래머 채용,울산 남구, 06/23(수),(주)가나엔터프라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40488765&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"웹에이전시,Java·JSP,PHP","13억 9,562만원",울산 남구,자바
1955,"웹퍼블리셔, 프론트엔드 정규직 채용 공고(신입 및 경력)",서울 송파구, 07/09(금),팀마파,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40204493&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,시스템관리,솔루션업체",매출액없음,서울 송파구,자바
1956,"클라우드 스마트공장 시스템 개발, PM, 기술영업 정기모집",경기 안산시 상록구, 06/30(수),(주)이엠포커스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40363515&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"IT컨설팅,ERP,SCM","20억 6,239만원",경기 안산시 상록구,자바
1957,[쿠팡] 정보보안 부문 경력 채용,서울 송파구, 07/31(토),쿠팡(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40367686&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"전자상거래,쇼핑몰,B2C","9,257억 6,800만원",서울 송파구,자바
1958,[쿠팡] API 기술지원 (고객센터),서울 송파구, 08/06(금),쿠팡(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40418873&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력4년,"전자상거래,쇼핑몰,오픈마켓","9,257억 6,800만원",서울 송파구,자바
1959,Backend 개발자 경력 수시 채용,서울 강남구, 06/23(수),이베이코리아유한책임회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40442554&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"전자상거래,웹서비스기획,Java·JSP","2,441억 6,597만원",서울 강남구,자바
1960,[네오플] 기술지원 (정보보안/시스템/웹/QA/DBA) 직군 인재 모집,제주 제주시,채용시,㈜네오플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40166611&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"게임개발,게임운영,게임","8,910억 4,859만원",주소없음,자바
1961,[일본계] 업무 시스템 개발 및 관리 담당자 모집(계약직),서울 중구, 06/21(월),한국후지필름비즈니스이노베이션(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40492866&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"기타제조업,ASP,Java·JSP","2,588억 3,494만원",서울 중구,자바
1962,서울대학교병원 방사선의학물리팀 국책과제 수행 연구원 모집,서울 종로구, 08/13(금),서울대학교병원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40471878&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"종합병원,연구·실험·기술,의료·제약","9,382억 1,465만원",서울 종로구,자바
1963,"웹 개발, 빅데이터 분석 채용(각 분야별, 정규직/계약직)",서울 송파구, 07/11(일),네이버시스템(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40224376&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,소프트웨어개발,PM",773억 912만원,서울 송파구,자바
1964,"C# .NET Core,Web 개발&로봇제어개발 신입,경력직 채용",경기 용인시 처인구, 07/31(토),(주)로봇앤드디자인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441866&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발","368억 2,265만원",경기 성남시 분당구,자바
1965,전산팀 팀원 모집,부산 강서구, 07/20(화),은하수산,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40295011&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"유통업,ERP운용,네트워크관리","1,168억 4,500만원",부산 강서구,자바
1966,[와이즈넛] 솔루션개발직 경력직 채용 공고,경기 성남시 분당구, 06/23(수),㈜와이즈넛,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40309455&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"솔루션업체,Java·JSP","300억 8,233만원",경기 성남시 분당구,자바
1967,제이에스티나 플랫폼(웹기획/개발/ERP/CRM/퍼블리셔) 부문 모집,서울 송파구, 08/14(토),(주)제이에스티나,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40477067&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"패션,악세서리,여성의류",매출액없음,서울 송파구,자바
1968,[각 부문별] 웹 개발 및 기술지원 정규직 모집 공고,서울 송파구, 06/20(일),크리스피드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40280809&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,ERP,소프트웨어개발","408억 2,861만원",서울 송파구,자바
1969,DT사업본부 Front-end/Back-end 개발자 채용,서울 강남구, 06/30(수),(주)아이온커뮤니케이션즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40414501&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,ERP,솔루션업체","116억 7,257만원",서울 강남구,자바
1970,[전산팀] ERP 운영 SW개발자,경기 수원시 권선구, 06/21(월),㈜뉴파워 프라즈마,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40463943&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 1~10년,"전기,전자,RF",매출액없음,경기 수원시 권선구,자바
1971,[NHN] 기술 부문 수시채용 (신입/경력),경기 성남시 분당구,상시채용,엔에이치엔(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40374406&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,소프트웨어개발,웹마스터",매출액없음,경기 성남시 분당구,자바
1972,[경력] React 기반 프론트 엔드 개발자 구인,서울 서초구, 07/10(토),㈜모임스톤,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40218382&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"통신,텔레콤,WIPI","364억 9,201만원",서울 서초구,자바
1973,API 플랫폼엔지니어링 경력 개발자 채용,서울 구로구,상시채용,㈜비디,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40335041&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"SI·시스템통합,소프트웨어개발,Java·JSP","251억 7,692만원",서울 구로구,자바
1974,[모트렉스] 연구소 분야별 채용(신입/경력직),경기 성남시 분당구, 07/31(토),모트렉스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40374446&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"자동차부품,SW(소프트웨어),연구·실험·기술",매출액없음,경기 성남시 분당구,자바
1975,"[KG이니시스] IT실 개발, 운영 부문별 경력직 채용",서울 중구, 07/14(수),(주)케이지이니시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40463733&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"시스템관리,소프트웨어개발,Java·JSP",매출액없음,서울 중구,자바
1976,채용연계형 인턴 모집(Web 개발 / SW컨설턴트 / 해외사업),서울 마포구, 06/27(일),주식회사 파수,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40493163&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"솔루션업체,ASP,소프트웨어개발",매출액없음,서울 마포구,자바
1977,송도 일본계 IT 엔지니어 채용,인천 연수구, 06/30(수),티오케이첨단재료,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40254985&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~5년,"화학,문서관리,급여관리","1,724억 4,038만원",인천 연수구,자바
1978,(주)동화엔텍 전산팀 모집 (신입),부산 강서구, 08/10(화),㈜동화엔텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40454936&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"조선,항공,선박","1,060억 2,579만원",부산 강서구,자바
1979,"[신성이엔지] 빅데이터분석, AI개발 담당자 채용",경기 성남시 분당구,채용시,(주)신성이엔지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40316434&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"시설,인공지능(AI),빅데이터",매출액없음,경기 성남시 분당구,자바
1980,[와이즈넛] 솔루션컨설턴트 경력직 채용 공고,경기 성남시 분당구, 06/23(수),㈜와이즈넛,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40309502&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"솔루션업체,제안·컨설팅","300억 8,233만원",경기 성남시 분당구,자바
1981,IT(SI/SM) 영업 경력직 모집,대전 유성구, 06/30(수),크리스피드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40412963&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,ERP,DBMS","408억 2,861만원",서울 송파구,자바
1982,기술연구소 연구·개발 신입 및 경력직 수시 채용,경기 안양시 만안구, 07/20(화),㈜삼진,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40296841&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"전기,전자,전기·전자회로",매출액없음,경기 안양시 만안구,자바
1983,[KG제로인] 각 부문 신입(인턴) 및 경력 채용,서울 중구, 08/13(금),㈜케이지제로인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40466104&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"금융기관,R,금융컨설팅","359억 3,724만원",서울 중구,자바
1984,[아인스미디어] 2021년 하반기 각 부분 채용모집,서울 금천구,내일마감,(주) 아인스미디어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40345701&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"광고대행사,홍보대행사,광고영업","278억 4,741만원",서울 금천구,자바
1985,아이티센그룹 경력사원 공개 채용,서울 서초구,상시채용,㈜아이티센,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40317220&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~9년,"IT컨설팅,PM,제안·컨설팅",매출액없음,서울 서초구,자바
1986,PISCOKOREA 2021년도 하반기 정기채용,인천 계양구, 06/27(일),(주)피스코코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40401109&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"반도체,기술영업(제조),전산직","257억 5,652만원",인천 계양구,자바
1987,(주)곰앤컴퍼니 IT 개발자 경력 부문별 채용,서울 강남구, 06/25(금),(주)곰앤컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40329190&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"컨텐츠제공,서버관리,네트워크관리",매출액없음,서울 강남구,자바
